batch_id,elapsed_minutes,parameter,predicted,actual,lower_limit,upper_limit,predicted_alert,actual_alert,outcome,ground_truth_scenario,ground_truth_severity
PAR-003,263,process_pressure,1.2046999999999992,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,264,process_pressure,1.2087999999999994,1.25,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,265,process_pressure,1.2080000000000002,1.25,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,266,process_pressure,1.2045000000000006,1.26,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,267,process_pressure,1.202600000000001,1.26,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,268,process_pressure,1.2016,1.25,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,269,process_pressure,1.2000000000000006,1.25,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,270,process_pressure,1.1955000000000005,1.26,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,271,process_pressure,1.1945000000000001,1.25,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,272,process_pressure,1.1934,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,273,process_pressure,1.1934999999999996,1.23,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,274,process_pressure,1.1914999999999996,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,275,process_pressure,1.1932999999999998,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,276,process_pressure,1.1924999999999997,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,277,process_pressure,1.1965000000000001,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,278,process_pressure,1.1995,1.21,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,279,process_pressure,1.2029000000000003,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,280,process_pressure,1.2001,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,281,process_pressure,1.2101,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,282,process_pressure,1.1994000000000005,1.22,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,283,process_pressure,1.2079000000000004,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,284,process_pressure,1.2052999999999996,1.2,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,285,process_pressure,1.2035999999999998,1.19,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,286,process_pressure,1.1998999999999997,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,287,process_pressure,1.2020999999999993,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,288,process_pressure,1.2085999999999995,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,289,process_pressure,1.2080999999999995,1.16,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,290,process_pressure,1.2094999999999994,1.14,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,291,process_pressure,1.2084999999999995,1.15,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,292,process_pressure,1.2100999999999997,1.16,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,293,process_pressure,1.2112000000000003,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,294,process_pressure,1.1992,1.18,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,295,process_pressure,1.2018999999999993,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,296,process_pressure,1.1982999999999995,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,297,process_pressure,1.1938,1.15,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,298,process_pressure,1.1902,1.17,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,299,process_pressure,1.1909999999999998,1.16,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,300,process_pressure,1.1912999999999996,1.15,1.1,1.3,Normal,Normal,Correct quiet,None,Normal
PAR-003,150,flow_rate,48.632,48.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,151,flow_rate,48.669,47.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,152,flow_rate,48.779999999999994,48.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,153,flow_rate,48.74100000000001,48.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,154,flow_rate,48.52299999999998,48.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,155,flow_rate,48.66999999999998,48.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,156,flow_rate,49.05099999999999,48.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,157,flow_rate,49.056999999999974,49.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,158,flow_rate,49.112999999999985,48.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,159,flow_rate,48.744,48.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,160,flow_rate,49.00999999999999,48.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,161,flow_rate,49.28199999999997,47.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,162,flow_rate,48.91899999999999,47.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,163,flow_rate,48.678000000000004,46.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,164,flow_rate,48.67799999999999,46.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,165,flow_rate,48.63499999999999,46.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,166,flow_rate,48.802,47.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,167,flow_rate,48.465,48.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,168,flow_rate,48.61200000000001,48.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,169,flow_rate,48.61900000000001,48.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,170,flow_rate,48.687000000000026,48.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,171,flow_rate,48.44500000000001,48.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,172,flow_rate,48.49800000000001,48.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,173,flow_rate,48.650999999999996,48.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,174,flow_rate,48.38100000000002,49.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,175,flow_rate,48.10800000000001,48.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,176,flow_rate,47.869000000000014,48.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,177,flow_rate,47.755,48.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,178,flow_rate,47.81200000000002,48.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,179,flow_rate,47.661,47.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,180,flow_rate,47.761999999999986,48.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,181,flow_rate,47.77499999999999,49.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,182,flow_rate,47.82899999999999,49.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,183,flow_rate,47.917,48.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,184,flow_rate,48.15199999999999,48.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,185,flow_rate,48.23799999999999,48.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,186,flow_rate,48.335,48.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,187,flow_rate,48.31000000000001,49.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,188,flow_rate,48.254000000000005,48.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,189,flow_rate,48.437000000000005,48.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,190,flow_rate,48.340999999999994,49.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,191,flow_rate,48.45099999999999,49.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,192,flow_rate,48.347000000000016,49.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,193,flow_rate,48.19500000000001,50.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,194,flow_rate,47.95800000000001,49.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,195,flow_rate,47.99600000000003,50.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,196,flow_rate,48.111000000000004,48.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,197,flow_rate,48.12299999999999,49.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,198,flow_rate,48.188999999999986,49.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,199,flow_rate,48.176,50.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,200,flow_rate,48.06499999999999,50.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,201,flow_rate,48.09399999999998,49.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,202,flow_rate,48.397,49.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,203,flow_rate,48.27299999999998,49.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,204,flow_rate,48.603999999999985,48.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,205,flow_rate,48.57999999999999,48.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,206,flow_rate,48.318999999999996,47.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,207,flow_rate,48.332000000000015,47.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,208,flow_rate,48.42000000000001,46.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,209,flow_rate,48.45499999999999,47.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,210,flow_rate,48.465,47.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,211,flow_rate,49.00600000000002,48.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,212,flow_rate,49.139,47.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,213,flow_rate,48.998000000000005,46.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,214,flow_rate,49.00800000000001,46.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,215,flow_rate,48.958,46.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,216,flow_rate,49.004000000000005,46.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,217,flow_rate,49.020999999999994,47.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,218,flow_rate,49.00999999999999,46.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,219,flow_rate,48.96799999999999,47.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,220,flow_rate,48.816,46.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,221,flow_rate,48.76500000000001,46.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,222,flow_rate,48.679,46.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,223,flow_rate,48.641000000000005,47.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,224,flow_rate,48.58099999999997,46.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,225,flow_rate,48.461999999999996,47.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,226,flow_rate,48.472999999999985,47.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,227,flow_rate,48.41999999999999,48.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,228,flow_rate,48.87,48.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,229,flow_rate,48.76199999999998,47.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,230,flow_rate,48.83099999999996,47.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,231,flow_rate,49.02399999999997,47.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,232,flow_rate,49.15299999999998,47.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,233,flow_rate,49.278999999999975,47.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,234,flow_rate,49.29799999999996,48.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,235,flow_rate,49.150999999999975,48.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,236,flow_rate,49.134999999999984,47.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,237,flow_rate,49.05399999999998,48.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,238,flow_rate,48.915,48.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,239,flow_rate,48.92599999999999,49.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,240,flow_rate,48.688999999999986,49.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,241,flow_rate,48.51999999999999,49.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,242,flow_rate,48.365,49.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,243,flow_rate,48.638999999999996,49.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,244,flow_rate,48.645,49.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,245,flow_rate,48.589999999999975,48.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,246,flow_rate,48.48999999999998,48.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,247,flow_rate,48.49899999999999,48.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,248,flow_rate,48.42899999999999,48.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,249,flow_rate,48.348,48.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,250,flow_rate,48.422,48.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,251,flow_rate,48.376,49.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,252,flow_rate,48.397,49.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,253,flow_rate,48.321,49.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,254,flow_rate,48.376000000000005,49.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,255,flow_rate,48.534,49.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,256,flow_rate,48.379,49.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,257,flow_rate,48.37199999999998,49.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,258,flow_rate,48.70899999999997,48.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,259,flow_rate,48.74899999999998,49.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,260,flow_rate,48.742000000000004,48.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,261,flow_rate,48.794,48.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,262,flow_rate,48.824,49.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,263,flow_rate,48.755999999999986,48.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,264,flow_rate,48.793999999999976,49.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,265,flow_rate,48.583999999999975,49.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,266,flow_rate,48.53299999999999,49.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,267,flow_rate,48.51499999999999,48.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,268,flow_rate,48.45099999999999,49.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,269,flow_rate,48.536,49.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,270,flow_rate,48.239000000000004,49.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,271,flow_rate,48.162000000000006,48.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,272,flow_rate,48.214,48.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,273,flow_rate,48.182000000000016,48.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,274,flow_rate,48.35999999999999,49.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,275,flow_rate,48.32699999999999,49.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,276,flow_rate,48.36199999999999,50.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,277,flow_rate,48.45499999999999,50.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,278,flow_rate,48.466,50.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,279,flow_rate,48.41799999999999,50.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,280,flow_rate,48.399999999999984,50.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,281,flow_rate,48.624,50.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,282,flow_rate,48.28400000000002,50.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,283,flow_rate,48.46000000000001,50.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,284,flow_rate,48.51499999999999,48.8,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,285,flow_rate,48.35900000000001,48.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,286,flow_rate,48.253000000000014,48.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,287,flow_rate,48.39200000000001,47.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,288,flow_rate,48.79299999999999,47.0,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,289,flow_rate,48.772999999999996,47.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,290,flow_rate,48.82599999999999,47.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,291,flow_rate,48.867999999999995,47.4,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,292,flow_rate,48.87,48.1,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,293,flow_rate,48.89499999999996,47.6,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,294,flow_rate,48.687999999999995,48.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,295,flow_rate,48.62299999999999,47.5,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,296,flow_rate,48.31899999999998,47.3,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,297,flow_rate,47.351000000000006,47.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,298,flow_rate,46.843,47.2,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,299,flow_rate,46.54900000000001,47.9,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-003,300,flow_rate,46.415000000000006,46.7,45.0,52.0,Normal,Normal,Correct quiet,None,Normal
PAR-006,150,temperature,63.71700000000001,65.3,63.0,67.0,Normal,Normal,Correct quiet,None,Normal
PAR-006,151,temperature,63.57899999999998,65.7,63.0,67.0,Warning,Normal,False alarm,None,Normal
PAR-006,152,temperature,63.54999999999998,65.0,63.0,67.0,Warning,Normal,False alarm,None,Normal
PAR-006,153,temperature,63.50999999999999,64.3,63.0,67.0,Warning,Normal,False alarm,None,Normal
PAR-006,154,temperature,63.51399999999999,64.4,63.0,67.0,Warning,Normal,False alarm,None,Normal
PAR-006,155,temperature,63.38500000000001,64.5,63.0,67.0,Warning,Normal,False alarm,None,Normal
PAR-006,156,temperature,63.39199999999998,64.6,63.0,67.0,Warning,Normal,False alarm,None,Normal
PAR-006,157,temperature,63.46499999999996,64.8,63.0,67.0,Warning,Normal,False alarm,None,Normal
PAR-006,158,temperature,63.557999999999986,64.5,63.0,67.0,Warning,Normal,False alarm,None,Normal
PAR-006,159,temperature,63.48699999999998,64.2,63.0,67.0,Warning,Normal,False alarm,None,Normal
PAR-006,160,temperature,63.55899999999996,64.3,63.0,67.0,Warning,Normal,False alarm,None,Normal
PAR-006,161,temperature,63.574000000000005,64.2,63.0,67.0,Warning,Normal,False alarm,None,Normal
PAR-006,162,temperature,63.689000000000036,64.1,63.0,67.0,Normal,Normal,Correct quiet,None,Normal
PAR-006,163,temperature,63.73700000000002,64.1,63.0,67.0,Normal,Normal,Correct quiet,None,Normal
PAR-006,164,temperature,63.76399999999999,63.8,63.0,67.0,Normal,Normal,Correct quiet,None,Normal
PAR-006,165,temperature,63.824000000000005,63.5,63.0,67.0,Normal,Warning,Missed,None,Normal
PAR-006,166,temperature,63.829000000000015,64.1,63.0,67.0,Normal,Normal,Correct quiet,None,Normal
PAR-006,167,temperature,63.794000000000025,64.2,63.0,67.0,Normal,Normal,Correct quiet,None,Normal
PAR-006,168,temperature,63.83300000000003,64.2,63.0,67.0,Normal,Normal,Correct quiet,None,Normal
PAR-006,169,temperature,63.80800000000002,63.8,63.0,67.0,Normal,Normal,Correct quiet,None,Normal
PAR-006,170,temperature,63.75400000000003,63.2,63.0,67.0,Normal,Warning,Missed,None,Normal
PAR-006,171,temperature,63.870999999999995,63.5,63.0,67.0,Normal,Warning,Missed,None,Normal
PAR-006,172,temperature,63.918999999999976,63.5,63.0,67.0,Normal,Warning,Missed,None,Normal
PAR-006,173,temperature,63.934999999999974,63.3,63.0,67.0,Normal,Warning,Missed,None,Normal
PAR-006,174,temperature,63.94299999999998,63.5,63.0,67.0,Normal,Warning,Missed,None,Normal
