batch_id,deviation_scenario,deviation_severity,split,elapsed_minutes,temperature_current,temperature_mean_30,temperature_std_30,temperature_min_30,temperature_max_30,temperature_slope_30,process_pressure_current,process_pressure_mean_30,process_pressure_std_30,process_pressure_min_30,process_pressure_max_30,process_pressure_slope_30,flow_rate_current,flow_rate_mean_30,flow_rate_std_30,flow_rate_min_30,flow_rate_max_30,flow_rate_slope_30,agitator_rpm_current,agitator_rpm_mean_30,agitator_rpm_std_30,agitator_rpm_min_30,agitator_rpm_max_30,agitator_rpm_slope_30,temperature_target_30min,process_pressure_target_30min,flow_rate_target_30min,agitator_rpm_target_30min
PAR-GOLDEN,None,None,train,142,64.3,59.3355,4.7557,49.8,64.3,0.5115,1.2,1.2013,0.0034,1.2,1.21,0.0001,48.7,48.6323,0.1532,48.4,48.9,0.0135,0,0,0,0,0,0,64,1.2,48.4,0
PAR-GOLDEN,None,None,train,143,64.3,59.8032,4.5011,50.5,64.3,0.48,1.2,1.2013,0.0034,1.2,1.21,0,48.6,48.6387,0.1474,48.4,48.9,0.0119,0,0,0,0,0,0,64,1.2,48.4,0
PAR-GOLDEN,None,None,train,144,64.3,60.2484,4.2334,51.3,64.3,0.4472,1.2,1.201,0.003,1.2,1.21,0.0001,48.6,48.6419,0.1454,48.4,48.9,0.0107,0,0,0,0,0,0,64,1.2,48.4,0
PAR-GOLDEN,None,None,train,145,64.3,60.6677,3.9614,52.1,64.3,0.414,1.2,1.201,0.003,1.2,1.21,0.0001,48.5,48.6419,0.1454,48.4,48.9,0.009,0,0,0,0,0,0,63.9,1.2,48.3,0
PAR-GOLDEN,None,None,train,146,64.4,61.0645,3.6901,52.8,64.4,0.3813,1.19,1.2006,0.0035,1.19,1.21,0,48.4,48.6355,0.1514,48.4,48.9,0.0072,0,0,0,0,0,0,63.9,1.2,48.4,0
PAR-GOLDEN,None,None,train,147,64.4,61.4387,3.4106,53.6,64.4,0.3481,1.19,1.2003,0.004,1.19,1.21,-0.0001,48.4,48.6323,0.1553,48.4,48.9,0.0049,0,0,0,0,0,0,63.8,1.2,48.5,0
PAR-GOLDEN,None,None,train,148,64.4,61.7871,3.1323,54.4,64.4,0.3155,1.19,1.2,0.0044,1.19,1.21,-0.0001,48.4,48.629,0.159,48.4,48.9,0.0027,0,0,0,0,0,0,63.8,1.2,48.4,0
PAR-GOLDEN,None,None,train,149,64.3,62.1065,2.8553,55.1,64.4,0.283,1.19,1.1997,0.0047,1.19,1.21,-0.0002,48.4,48.6258,0.1626,48.4,48.9,0.0004,0,0,0,0,0,0,63.8,1.2,48.6,0
PAR-GOLDEN,None,None,train,150,64.3,62.4032,2.5761,55.8,64.4,0.2511,1.19,1.1994,0.005,1.19,1.21,-0.0003,48.3,48.6226,0.1679,48.3,48.9,-0.003,0,0,0,0,0,0,63.8,1.2,48.5,0
PAR-GOLDEN,None,None,train,151,64.3,62.6774,2.2958,56.6,64.4,0.22,1.19,1.199,0.0053,1.19,1.21,-0.0003,48.2,48.6161,0.1798,48.2,48.9,-0.007,0,0,0,0,0,0,63.7,1.2,48.6,0
PAR-GOLDEN,None,None,train,152,64.3,62.9258,2.0255,57.3,64.4,0.1906,1.19,1.1987,0.0055,1.19,1.21,-0.0004,48.3,48.6097,0.1873,48.2,48.9,-0.0096,0,0,0,0,0,0,63.7,1.21,48.5,0
PAR-GOLDEN,None,None,train,153,64.2,63.1484,1.7563,58.1,64.4,0.162,1.19,1.1984,0.0057,1.19,1.21,-0.0004,48.5,48.6129,0.1845,48.2,48.9,-0.0117,0,0,0,0,0,0,63.8,1.21,48.6,0
PAR-GOLDEN,None,None,train,154,64.2,63.3452,1.5031,58.8,64.4,0.1358,1.19,1.1981,0.0059,1.19,1.21,-0.0004,48.5,48.6129,0.1845,48.2,48.9,-0.0131,0,0,0,0,0,0,63.8,1.21,48.6,0
PAR-GOLDEN,None,None,train,155,64.2,63.5194,1.2594,59.6,64.4,0.1116,1.19,1.1977,0.0061,1.19,1.21,-0.0005,48.6,48.6194,0.1804,48.2,48.9,-0.0145,0,0,0,0,0,0,63.8,1.21,48.6,0
PAR-GOLDEN,None,None,train,156,64.2,63.6677,1.0409,60.4,64.4,0.0904,1.19,1.1974,0.0062,1.19,1.21,-0.0005,48.6,48.6194,0.1804,48.2,48.9,-0.0148,0,0,0,0,0,0,63.8,1.21,48.6,0
PAR-GOLDEN,None,None,train,157,64.2,63.7903,0.8562,61.1,64.4,0.0726,1.2,1.1974,0.0062,1.19,1.21,-0.0005,48.6,48.6161,0.1798,48.2,48.9,-0.0144,0,0,0,0,0,0,63.8,1.21,48.5,0
PAR-GOLDEN,None,None,train,158,64.2,63.8903,0.7036,61.6,64.4,0.0577,1.2,1.1974,0.0062,1.19,1.21,-0.0004,48.7,48.6161,0.1798,48.2,48.9,-0.0133,0,0,0,0,0,0,63.8,1.21,48.6,0
PAR-GOLDEN,None,None,train,159,64.3,63.9774,0.5689,62.1,64.4,0.0454,1.2,1.1974,0.0062,1.19,1.21,-0.0004,48.7,48.6161,0.1798,48.2,48.9,-0.0123,0,0,0,0,0,0,63.8,1.2,48.7,0
PAR-GOLDEN,None,None,train,160,64.2,64.0452,0.455,62.5,64.4,0.0346,1.2,1.1974,0.0062,1.19,1.21,-0.0004,48.7,48.6129,0.1773,48.2,48.9,-0.0106,0,0,0,0,0,0,63.8,1.2,48.7,0
PAR-GOLDEN,None,None,train,161,64.2,64.1,0.3574,62.9,64.4,0.0256,1.2,1.1974,0.0062,1.19,1.21,-0.0003,48.7,48.6129,0.1773,48.2,48.9,-0.0095,0,0,0,0,0,0,63.8,1.2,48.6,0
PAR-GOLDEN,None,None,train,162,64.3,64.1452,0.2838,63.2,64.4,0.0191,1.19,1.1971,0.0063,1.19,1.21,-0.0004,48.7,48.6065,0.1703,48.2,48.8,-0.0071,0,0,0,0,0,0,63.7,1.2,48.7,0
PAR-GOLDEN,None,None,train,163,64.2,64.1774,0.2253,63.4,64.4,0.0133,1.19,1.1968,0.0064,1.19,1.21,-0.0004,48.7,48.6032,0.1675,48.2,48.8,-0.0053,0,0,0,0,0,0,63.7,1.2,48.6,0
PAR-GOLDEN,None,None,train,164,64.2,64.2032,0.175,63.6,64.4,0.0084,1.19,1.1961,0.0061,1.19,1.21,-0.0004,48.7,48.6,0.1646,48.2,48.8,-0.0034,0,0,0,0,0,0,63.8,1.2,48.5,0
PAR-GOLDEN,None,None,train,165,64.1,64.2194,0.1378,63.7,64.4,0.0039,1.2,1.1961,0.0061,1.19,1.21,-0.0003,48.7,48.5968,0.1616,48.2,48.8,-0.0015,0,0,0,0,0,0,63.8,1.2,48.5,0
PAR-GOLDEN,None,None,train,166,64,64.229,0.1083,63.9,64.4,-0.0008,1.2,1.1961,0.0061,1.19,1.21,-0.0003,48.6,48.5935,0.1605,48.2,48.8,-0.0008,0,0,0,0,0,0,63.9,1.2,48.6,0
PAR-GOLDEN,None,None,train,167,64,64.2323,0.0996,64,64.4,-0.0043,1.2,1.1958,0.0055,1.19,1.21,-0.0001,48.5,48.5871,0.1601,48.2,48.8,-0.0007,0,0,0,0,0,0,63.8,1.2,48.6,0
PAR-GOLDEN,None,None,train,168,64,64.229,0.1053,64,64.4,-0.0065,1.2,1.1958,0.0055,1.19,1.21,-0.0001,48.5,48.5774,0.156,48.2,48.8,0.0001,0,0,0,0,0,0,63.9,1.2,48.6,0
PAR-GOLDEN,None,None,train,169,64,64.2258,0.1106,64,64.4,-0.0087,1.2,1.1958,0.0055,1.19,1.21,0,48.5,48.5677,0.1511,48.2,48.8,0.0011,0,0,0,0,0,0,63.8,1.2,48.5,0
PAR-GOLDEN,None,None,train,170,64,64.2194,0.1176,64,64.4,-0.0103,1.2,1.1955,0.005,1.19,1.2,0.0001,48.5,48.5581,0.1454,48.2,48.8,0.0022,0,0,0,0,0,0,63.8,1.2,48.4,0
PAR-GOLDEN,None,None,train,171,63.9,64.2097,0.1304,63.9,64.4,-0.0123,1.2,1.1955,0.005,1.19,1.2,0.0001,48.4,48.5452,0.1411,48.2,48.7,0.0028,0,0,0,0,0,0,63.9,1.2,48.4,0
PAR-GOLDEN,None,None,train,172,64,64.2,0.1344,63.9,64.4,-0.013,1.2,1.1955,0.005,1.19,1.2,0.0002,48.4,48.5355,0.1404,48.2,48.7,0.0029,0,0,0,0,0,0,63.9,1.2,48.4,0
PAR-GOLDEN,None,None,train,173,64,64.1903,0.1376,63.9,64.4,-0.0136,1.2,1.1955,0.005,1.19,1.2,0.0003,48.4,48.5258,0.139,48.2,48.7,0.0031,0,0,0,0,0,0,63.9,1.2,48.5,0
PAR-GOLDEN,None,None,train,174,64,64.1806,0.1401,63.9,64.4,-0.014,1.2,1.1955,0.005,1.19,1.2,0.0003,48.4,48.5194,0.1401,48.2,48.7,0.0029,0,0,0,0,0,0,63.9,1.2,48.5,0
PAR-GOLDEN,None,None,train,175,63.9,64.1677,0.1468,63.9,64.4,-0.015,1.2,1.1955,0.005,1.19,1.2,0.0004,48.3,48.5097,0.1445,48.2,48.7,0.0021,0,0,0,0,0,0,64,1.2,48.4,0
PAR-GOLDEN,None,None,train,176,63.9,64.1548,0.1521,63.9,64.4,-0.0157,1.2,1.1955,0.005,1.19,1.2,0.0004,48.4,48.5065,0.1458,48.2,48.7,0.0013,0,0,0,0,0,0,64,1.2,48.5,0
PAR-GOLDEN,None,None,train,177,63.8,64.1355,0.1577,63.8,64.4,-0.0163,1.2,1.1958,0.0049,1.19,1.2,0.0004,48.5,48.5097,0.1445,48.2,48.7,0.0006,0,0,0,0,0,0,64,1.21,48.4,0
PAR-GOLDEN,None,None,train,178,63.8,64.1161,0.1608,63.8,64.4,-0.0166,1.2,1.1961,0.0049,1.19,1.2,0.0004,48.4,48.5097,0.1445,48.2,48.7,-0.0008,0,0,0,0,0,0,64,1.21,48.5,0
PAR-GOLDEN,None,None,train,179,63.8,64.0968,0.1616,63.8,64.3,-0.0167,1.2,1.1965,0.0048,1.19,1.2,0.0004,48.6,48.5161,0.1439,48.2,48.7,-0.0009,0,0,0,0,0,0,64,1.21,48.4,0
PAR-GOLDEN,None,None,train,180,63.8,64.0806,0.1654,63.8,64.3,-0.0172,1.2,1.1968,0.0047,1.19,1.2,0.0004,48.5,48.5194,0.1424,48.2,48.7,-0.0018,0,0,0,0,0,0,63.9,1.2,48.4,0
PAR-GOLDEN,None,None,train,181,63.7,64.0613,0.1735,63.7,64.3,-0.0181,1.2,1.1971,0.0045,1.19,1.2,0.0003,48.6,48.529,0.1372,48.2,48.7,-0.0027,0,0,0,0,0,0,63.9,1.2,48.4,0
PAR-GOLDEN,None,None,train,182,63.7,64.0419,0.1792,63.7,64.3,-0.0187,1.21,1.1977,0.0049,1.19,1.21,0.0004,48.5,48.5387,0.1236,48.3,48.7,-0.005,0,0,0,0,0,0,63.9,1.2,48.4,0
PAR-GOLDEN,None,None,train,183,63.8,64.0258,0.1777,63.7,64.3,-0.0185,1.21,1.1984,0.0051,1.19,1.21,0.0004,48.6,48.5484,0.116,48.3,48.7,-0.0062,0,0,0,0,0,0,63.9,1.2,48.4,0
PAR-GOLDEN,None,None,train,184,63.8,64.0129,0.1791,63.7,64.3,-0.0188,1.21,1.199,0.0053,1.19,1.21,0.0004,48.6,48.5516,0.116,48.3,48.7,-0.0062,0,0,0,0,0,0,63.9,1.2,48.5,0
PAR-GOLDEN,None,None,train,185,63.8,64,0.1796,63.7,64.3,-0.0188,1.21,1.1997,0.0054,1.19,1.21,0.0004,48.6,48.5548,0.1159,48.3,48.7,-0.0062,0,0,0,0,0,0,64,1.2,48.5,0
PAR-GOLDEN,None,None,train,186,63.8,63.9871,0.1791,63.7,64.3,-0.0188,1.21,1.2003,0.0054,1.19,1.21,0.0004,48.6,48.5548,0.1159,48.3,48.7,-0.0056,0,0,0,0,0,0,64,1.21,48.5,0
PAR-GOLDEN,None,None,train,187,63.8,63.9742,0.1777,63.7,64.3,-0.0185,1.21,1.201,0.0053,1.19,1.21,0.0004,48.5,48.5516,0.116,48.3,48.7,-0.0057,0,0,0,0,0,0,64,1.21,48.5,0
PAR-GOLDEN,None,None,train,188,63.8,63.9613,0.1754,63.7,64.3,-0.0181,1.21,1.2013,0.0055,1.19,1.21,0.0005,48.6,48.5516,0.116,48.3,48.7,-0.0051,0,0,0,0,0,0,64.1,1.21,48.4,0
PAR-GOLDEN,None,None,train,189,63.8,63.9484,0.172,63.7,64.3,-0.0175,1.2,1.2013,0.0055,1.19,1.21,0.0004,48.7,48.5516,0.116,48.3,48.7,-0.0032,0,0,0,0,0,0,64.1,1.21,48.5,0
PAR-GOLDEN,None,None,train,190,63.8,63.9323,0.1614,63.7,64.3,-0.0162,1.2,1.2013,0.0055,1.19,1.21,0.0004,48.7,48.5516,0.116,48.3,48.7,-0.0014,0,0,0,0,0,0,64.2,1.21,48.4,0
PAR-GOLDEN,None,None,train,191,63.8,63.9194,0.1554,63.7,64.3,-0.0152,1.2,1.2013,0.0055,1.19,1.21,0.0004,48.6,48.5484,0.1132,48.3,48.7,-0.0001,0,0,0,0,0,0,64.2,1.21,48.4,0
PAR-GOLDEN,None,None,train,192,63.7,63.9032,0.1513,63.7,64.3,-0.0148,1.2,1.2013,0.0055,1.19,1.21,0.0004,48.7,48.5484,0.1132,48.3,48.7,0.0018,0,0,0,0,0,0,64.2,1.21,48.3,0
PAR-GOLDEN,None,None,train,193,63.7,63.8839,0.137,63.7,64.2,-0.0134,1.2,1.2016,0.0051,1.19,1.21,0.0003,48.6,48.5452,0.1102,48.3,48.7,0.0031,0,0,0,0,0,0,64.2,1.21,48.4,0
PAR-GOLDEN,None,None,train,194,63.8,63.871,0.1249,63.7,64.2,-0.0119,1.2,1.2019,0.0047,1.19,1.21,0.0002,48.5,48.5387,0.1068,48.3,48.7,0.0038,0,0,0,0,0,0,64.2,1.21,48.5,0
PAR-GOLDEN,None,None,train,195,63.8,63.8581,0.1101,63.7,64.1,-0.0102,1.2,1.2023,0.0042,1.2,1.21,0.0001,48.5,48.5323,0.1028,48.3,48.7,0.0046,0,0,0,0,0,0,64.3,1.21,48.5,0
PAR-GOLDEN,None,None,train,196,63.9,63.8516,0.1012,63.7,64,-0.0084,1.2,1.2023,0.0042,1.2,1.21,0.0001,48.6,48.529,0.099,48.3,48.7,0.0061,0,0,0,0,0,0,64.4,1.21,48.6,0
PAR-GOLDEN,None,None,train,197,63.8,63.8452,0.0978,63.7,64,-0.0077,1.2,1.2023,0.0042,1.2,1.21,0.0001,48.6,48.529,0.099,48.3,48.7,0.007,0,0,0,0,0,0,64.4,1.21,48.6,0
PAR-GOLDEN,None,None,train,198,63.9,63.8419,0.0943,63.7,64,-0.0064,1.2,1.2023,0.0042,1.2,1.21,0.0001,48.6,48.5323,0.0996,48.3,48.7,0.0072,0,0,0,0,0,0,64.4,1.21,48.7,0
PAR-GOLDEN,None,None,train,199,63.8,63.8355,0.09,63.7,64,-0.0056,1.2,1.2023,0.0042,1.2,1.21,0,48.5,48.5323,0.0996,48.3,48.7,0.0068,0,0,0,0,0,0,64.4,1.2,48.6,0
PAR-GOLDEN,None,None,train,200,63.8,63.829,0.085,63.7,64,-0.0048,1.2,1.2023,0.0042,1.2,1.21,0,48.4,48.529,0.1022,48.3,48.7,0.0058,0,0,0,0,0,0,64.4,1.2,48.6,0
PAR-GOLDEN,None,None,train,201,63.9,63.8258,0.0802,63.7,64,-0.0033,1.2,1.2023,0.0042,1.2,1.21,0,48.4,48.5258,0.1046,48.3,48.7,0.0048,0,0,0,0,0,0,64.4,1.2,48.5,0
PAR-GOLDEN,None,None,train,202,63.9,63.8258,0.0802,63.7,64,-0.0023,1.2,1.2023,0.0042,1.2,1.21,-0.0001,48.4,48.5258,0.1046,48.3,48.7,0.0033,0,0,0,0,0,0,64.4,1.2,48.4,0
PAR-GOLDEN,None,None,train,203,63.9,63.8226,0.075,63.7,64,-0.0008,1.2,1.2023,0.0042,1.2,1.21,-0.0001,48.5,48.529,0.1022,48.3,48.7,0.0023,0,0,0,0,0,0,64.4,1.2,48.5,0
PAR-GOLDEN,None,None,train,204,63.9,63.8194,0.0692,63.7,64,0.0008,1.2,1.2023,0.0042,1.2,1.21,-0.0001,48.5,48.5323,0.0996,48.3,48.7,0.0013,0,0,0,0,0,0,64.4,1.2,48.5,0
PAR-GOLDEN,None,None,train,205,64,63.8194,0.0692,63.7,64,0.0031,1.2,1.2023,0.0042,1.2,1.21,-0.0001,48.4,48.5323,0.0996,48.3,48.7,-0.0004,0,0,0,0,0,0,64.5,1.2,48.6,0
PAR-GOLDEN,None,None,train,206,64,63.8226,0.075,63.7,64,0.0047,1.2,1.2023,0.0042,1.2,1.21,-0.0002,48.5,48.5387,0.0904,48.4,48.7,-0.0021,0,0,0,0,0,0,64.6,1.2,48.4,0
PAR-GOLDEN,None,None,train,207,64,63.8258,0.0802,63.7,64,0.0063,1.21,1.2026,0.0044,1.2,1.21,-0.0001,48.4,48.5387,0.0904,48.4,48.7,-0.0038,0,0,0,0,0,0,64.6,1.2,48.4,0
PAR-GOLDEN,None,None,train,208,64,63.8323,0.0857,63.7,64,0.0072,1.21,1.2029,0.0045,1.2,1.21,-0.0001,48.5,48.5387,0.0904,48.4,48.7,-0.0043,0,0,0,0,0,0,64.6,1.2,48.5,0
PAR-GOLDEN,None,None,train,209,64,63.8387,0.0904,63.7,64,0.008,1.21,1.2032,0.0047,1.2,1.21,-0.0001,48.4,48.5387,0.0904,48.4,48.7,-0.006,0,0,0,0,0,0,64.5,1.2,48.5,0
PAR-GOLDEN,None,None,train,210,63.9,63.8419,0.0908,63.7,64,0.0081,1.2,1.2032,0.0047,1.2,1.21,-0.0001,48.4,48.5323,0.0929,48.4,48.7,-0.0065,0,0,0,0,0,0,64.6,1.2,48.5,0
PAR-GOLDEN,None,None,train,211,63.9,63.8452,0.091,63.7,64,0.0082,1.2,1.2032,0.0047,1.2,1.21,-0.0002,48.4,48.529,0.0957,48.4,48.7,-0.0075,0,0,0,0,0,0,64.7,1.2,48.4,0
PAR-GOLDEN,None,None,train,212,63.9,63.8516,0.0875,63.7,64,0.0076,1.2,1.2032,0.0047,1.2,1.21,-0.0002,48.4,48.5226,0.0974,48.4,48.7,-0.0078,0,0,0,0,0,0,64.7,1.2,48.3,0
PAR-GOLDEN,None,None,train,213,63.9,63.8581,0.0834,63.7,64,0.0069,1.2,1.2029,0.0045,1.2,1.21,-0.0002,48.4,48.5194,0.0997,48.4,48.7,-0.0087,0,0,0,0,0,0,64.8,1.2,48.3,0
PAR-GOLDEN,None,None,train,214,63.9,63.8613,0.083,63.7,64,0.0068,1.2,1.2026,0.0044,1.2,1.21,-0.0002,48.5,48.5161,0.0987,48.4,48.7,-0.0083,0,0,0,0,0,0,64.8,1.2,48.4,0
PAR-GOLDEN,None,None,train,215,64,63.8677,0.0857,63.7,64,0.0072,1.2,1.2023,0.0042,1.2,1.21,-0.0001,48.5,48.5129,0.0975,48.4,48.7,-0.0078,0,0,0,0,0,0,64.8,1.2,48.4,0
PAR-GOLDEN,None,None,train,216,64,63.8742,0.0879,63.7,64,0.0076,1.21,1.2023,0.0042,1.2,1.21,0,48.5,48.5097,0.0962,48.4,48.7,-0.0073,0,0,0,0,0,0,64.8,1.2,48.5,0
PAR-GOLDEN,None,None,train,217,64,63.8806,0.0895,63.7,64,0.0079,1.21,1.2023,0.0042,1.2,1.21,0.0001,48.5,48.5065,0.0948,48.4,48.7,-0.0068,0,0,0,0,0,0,64.9,1.2,48.4,0
PAR-GOLDEN,None,None,train,218,64.1,63.8903,0.0962,63.7,64.1,0.0087,1.21,1.2023,0.0042,1.2,1.21,0.0002,48.4,48.5032,0.0967,48.4,48.7,-0.0075,0,0,0,0,0,0,64.8,1.2,48.4,0
PAR-GOLDEN,None,None,train,219,64.1,63.9,0.1016,63.7,64.1,0.0094,1.21,1.2023,0.0042,1.2,1.21,0.0003,48.5,48.5,0.095,48.4,48.7,-0.0069,0,0,0,0,0,0,64.8,1.2,48.4,0
PAR-GOLDEN,None,None,train,220,64.2,63.9129,0.1129,63.7,64.2,0.0105,1.21,1.2026,0.0044,1.2,1.21,0.0003,48.4,48.4903,0.0893,48.4,48.7,-0.0062,0,0,0,0,0,0,64.9,1.2,48.3,0
PAR-GOLDEN,None,None,train,221,64.2,63.9258,0.1217,63.7,64.2,0.0115,1.21,1.2029,0.0045,1.2,1.21,0.0003,48.4,48.4806,0.082,48.4,48.7,-0.0054,0,0,0,0,0,0,64.9,1.19,48.4,0
PAR-GOLDEN,None,None,train,222,64.2,63.9387,0.1287,63.7,64.2,0.0124,1.21,1.2032,0.0047,1.2,1.21,0.0004,48.3,48.471,0.085,48.3,48.7,-0.0057,0,0,0,0,0,0,64.9,1.19,48.3,0
PAR-GOLDEN,None,None,train,223,64.2,63.9548,0.1291,63.7,64.2,0.0124,1.21,1.2035,0.0048,1.2,1.21,0.0004,48.4,48.4613,0.0748,48.3,48.6,-0.0047,0,0,0,0,0,0,64.9,1.19,48.4,0
PAR-GOLDEN,None,None,train,224,64.2,63.971,0.1275,63.8,64.2,0.0123,1.21,1.2039,0.0049,1.2,1.21,0.0004,48.5,48.4581,0.0708,48.3,48.6,-0.0035,0,0,0,0,0,0,64.9,1.19,48.4,0
PAR-GOLDEN,None,None,train,225,64.3,63.9871,0.1362,63.8,64.3,0.0131,1.21,1.2042,0.0049,1.2,1.21,0.0004,48.5,48.4581,0.0708,48.3,48.6,-0.003,0,0,0,0,0,0,64.9,1.19,48.3,0
PAR-GOLDEN,None,None,train,226,64.4,64.0065,0.1501,63.8,64.4,0.0144,1.21,1.2045,0.005,1.2,1.21,0.0004,48.6,48.4613,0.0748,48.3,48.6,-0.0019,0,0,0,0,0,0,65,1.19,48.2,0
PAR-GOLDEN,None,None,train,227,64.4,64.0226,0.164,63.8,64.4,0.0161,1.21,1.2048,0.005,1.2,1.21,0.0004,48.6,48.4613,0.0748,48.3,48.6,-0.0002,0,0,0,0,0,0,65,1.2,48.2,0
PAR-GOLDEN,None,None,train,228,64.4,64.0419,0.1718,63.8,64.4,0.017,1.21,1.2052,0.005,1.2,1.21,0.0004,48.7,48.4645,0.0825,48.3,48.7,0.0022,0,0,0,0,0,0,65.1,1.19,48.3,0
PAR-GOLDEN,None,None,train,229,64.4,64.0581,0.181,63.8,64.4,0.0182,1.2,1.2052,0.005,1.2,1.21,0.0003,48.6,48.4645,0.0825,48.3,48.7,0.0039,0,0,0,0,0,0,65.2,1.19,48.4,0
PAR-GOLDEN,None,None,train,230,64.4,64.0774,0.1844,63.8,64.4,0.0186,1.2,1.2052,0.005,1.2,1.21,0.0003,48.6,48.4677,0.0857,48.3,48.7,0.0049,0,0,0,0,0,0,65.1,1.2,48.4,0
PAR-GOLDEN,None,None,train,231,64.4,64.0968,0.1858,63.9,64.4,0.0188,1.2,1.2052,0.005,1.2,1.21,0.0002,48.5,48.471,0.085,48.3,48.7,0.0047,0,0,0,0,0,0,65.1,1.2,48.5,0
PAR-GOLDEN,None,None,train,232,64.4,64.1129,0.1896,63.9,64.4,0.0194,1.2,1.2052,0.005,1.2,1.21,0.0002,48.4,48.471,0.085,48.3,48.7,0.0038,0,0,0,0,0,0,65.1,1.2,48.6,0
PAR-GOLDEN,None,None,train,233,64.4,64.129,0.1921,63.9,64.4,0.0197,1.2,1.2052,0.005,1.2,1.21,0.0001,48.5,48.4742,0.0841,48.3,48.7,0.0035,0,0,0,0,0,0,65.1,1.2,48.5,0
PAR-GOLDEN,None,None,train,234,64.4,64.1452,0.1932,63.9,64.4,0.0199,1.2,1.2052,0.005,1.2,1.21,0,48.5,48.4742,0.0841,48.3,48.7,0.0038,0,0,0,0,0,0,65.2,1.2,48.6,0
PAR-GOLDEN,None,None,train,235,64.5,64.1645,0.1976,63.9,64.5,0.0204,1.2,1.2052,0.005,1.2,1.21,0,48.6,48.4774,0.0869,48.3,48.7,0.0048,0,0,0,0,0,0,65.2,1.2,48.6,0
PAR-GOLDEN,None,None,train,236,64.6,64.1839,0.2096,63.9,64.6,0.022,1.2,1.2052,0.005,1.2,1.21,-0.0001,48.4,48.4774,0.0869,48.3,48.7,0.0038,0,0,0,0,0,0,65.2,1.2,48.6,0
PAR-GOLDEN,None,None,train,237,64.6,64.2032,0.2192,63.9,64.6,0.0233,1.2,1.2052,0.005,1.2,1.21,-0.0002,48.4,48.4742,0.0879,48.3,48.7,0.0035,0,0,0,0,0,0,65.2,1.2,48.4,0
PAR-GOLDEN,None,None,train,238,64.6,64.2226,0.2268,63.9,64.6,0.0244,1.2,1.2048,0.005,1.2,1.21,-0.0002,48.5,48.4774,0.0869,48.3,48.7,0.0031,0,0,0,0,0,0,65.3,1.2,48.4,0
PAR-GOLDEN,None,None,train,239,64.5,64.2387,0.2281,63.9,64.6,0.0247,1.2,1.2045,0.005,1.2,1.21,-0.0002,48.5,48.4774,0.0869,48.3,48.7,0.0034,0,0,0,0,0,0,65.3,1.2,48.3,0
PAR-GOLDEN,None,None,train,240,64.6,64.2581,0.2325,63.9,64.6,0.0253,1.2,1.2042,0.0049,1.2,1.21,-0.0002,48.5,48.4806,0.0858,48.3,48.7,0.0031,0,0,0,0,0,0,65.2,1.2,48.4,0
PAR-GOLDEN,None,None,train,241,64.7,64.2839,0.2357,63.9,64.7,0.0257,1.2,1.2042,0.0049,1.2,1.21,-0.0002,48.4,48.4806,0.0858,48.3,48.7,0.0021,0,0,0,0,0,0,65.3,1.2,48.5,0
PAR-GOLDEN,None,None,train,242,64.7,64.3097,0.236,63.9,64.7,0.0257,1.2,1.2042,0.0049,1.2,1.21,-0.0003,48.3,48.4774,0.0906,48.3,48.7,0.0004,0,0,0,0,0,0,65.3,1.2,48.5,0
PAR-GOLDEN,None,None,train,243,64.8,64.3387,0.2392,63.9,64.8,0.026,1.2,1.2042,0.0049,1.2,1.21,-0.0003,48.3,48.4742,0.0949,48.3,48.7,-0.0011,0,0,0,0,0,0,65.4,1.2,48.5,0
PAR-GOLDEN,None,None,train,244,64.8,64.3677,0.2388,63.9,64.8,0.026,1.2,1.2042,0.0049,1.2,1.21,-0.0004,48.4,48.4742,0.0949,48.3,48.7,-0.0021,0,0,0,0,0,0,65.4,1.2,48.4,0
PAR-GOLDEN,None,None,train,245,64.8,64.3968,0.2348,64,64.8,0.0256,1.2,1.2042,0.0049,1.2,1.21,-0.0004,48.4,48.471,0.0957,48.3,48.7,-0.0023,0,0,0,0,0,0,65.3,1.2,48.3,0
PAR-GOLDEN,None,None,train,246,64.8,64.4226,0.2338,64,64.8,0.0255,1.2,1.2042,0.0049,1.2,1.21,-0.0005,48.5,48.471,0.0957,48.3,48.7,-0.002,0,0,0,0,0,0,65.4,1.2,48.3,0
PAR-GOLDEN,None,None,train,247,64.9,64.4516,0.2354,64,64.9,0.0256,1.2,1.2039,0.0049,1.2,1.21,-0.0005,48.4,48.4677,0.0963,48.3,48.7,-0.0022,0,0,0,0,0,0,65.4,1.19,48.3,0
PAR-GOLDEN,None,None,train,248,64.8,64.4774,0.2282,64.1,64.9,0.0248,1.2,1.2035,0.0048,1.2,1.21,-0.0004,48.4,48.4645,0.0969,48.3,48.7,-0.0024,0,0,0,0,0,0,65.4,1.19,48.2,0
PAR-GOLDEN,None,None,train,249,64.8,64.5,0.2243,64.1,64.9,0.0244,1.2,1.2032,0.0047,1.2,1.21,-0.0004,48.4,48.4645,0.0969,48.3,48.7,-0.0032,0,0,0,0,0,0,65.4,1.19,48.3,0
PAR-GOLDEN,None,None,train,250,64.9,64.5258,0.2228,64.2,64.9,0.0242,1.2,1.2029,0.0045,1.2,1.21,-0.0004,48.3,48.4581,0.1009,48.3,48.7,-0.004,0,0,0,0,0,0,65.4,1.2,48.4,0
