batch_id,elapsed_minutes,temperature,process_pressure,flow_rate,agitator_rpm
PAR-001,184,63.9,1.18,47.5,0
PAR-001,185,63.6,1.18,47.6,0
PAR-001,186,63.5,1.18,47.9,0
PAR-001,187,63.7,1.18,48.2,0
PAR-001,188,64,1.18,48.5,0
PAR-001,189,63.7,1.19,48.1,0
PAR-001,190,63,1.17,47.5,0
PAR-001,191,63,1.19,48.1,0
PAR-001,192,63.1,1.21,48.2,0
PAR-001,193,63,1.23,48.6,0
PAR-001,194,62.8,1.23,48.4,0
PAR-001,195,63,1.21,48.3,0
PAR-001,196,62.7,1.22,48.8,0
PAR-001,197,63.3,1.22,49,0
PAR-001,198,63.5,1.2,48.1,0
PAR-001,199,63.5,1.2,47.6,0
PAR-001,200,63.5,1.18,47.6,0
PAR-001,201,64,1.19,47.3,0
PAR-001,202,64.2,1.2,47.8,0
PAR-001,203,63.9,1.19,47.7,0
PAR-001,204,64.1,1.21,48.3,0
PAR-001,205,64.5,1.19,48.7,0
PAR-001,206,63.7,1.21,49.5,0
PAR-001,207,63.6,1.22,48.8,0
PAR-001,208,63.4,1.21,47.9,0
PAR-001,209,63.9,1.21,48.2,0
PAR-001,210,63.4,1.2,47.5,0
PAR-001,211,63.1,1.19,47.8,0
PAR-001,212,63.1,1.16,47.2,0
PAR-001,213,63,1.17,47.6,0
PAR-001,214,63,1.17,47.2,0
PAR-001,215,63,1.19,47.8,0
PAR-001,216,62.7,1.19,47.1,0
PAR-001,217,62.7,1.19,47.6,0
PAR-001,218,62.9,1.19,48.3,0
PAR-001,219,63.4,1.21,48.5,0
PAR-001,220,63.9,1.22,48.9,0
PAR-001,221,63.8,1.21,48.7,0
PAR-001,222,64.2,1.23,48.2,0
PAR-001,223,64,1.23,48.1,0
PAR-001,224,64.2,1.22,47.7,0
PAR-001,225,64.1,1.21,47.6,0
PAR-001,226,64.3,1.22,47.7,0
PAR-001,227,64.4,1.24,48.7,0
PAR-001,228,64.1,1.25,48.3,0
PAR-001,229,63.5,1.22,48.2,0
PAR-001,230,63.6,1.21,47.6,0
PAR-001,231,63.5,1.19,47.4,0
PAR-001,232,63.5,1.18,47.9,0
PAR-001,233,63.3,1.18,46.9,0
PAR-001,234,63.7,1.18,47.2,0
PAR-001,235,63.6,1.19,47.5,0
PAR-001,236,63.3,1.19,47.8,0
PAR-001,237,63.8,1.19,48.3,0
PAR-001,238,64.2,1.19,48.4,0
PAR-001,239,63.7,1.18,48.7,0
PAR-001,240,63.8,1.18,48.6,0
PAR-001,241,63.6,1.2,48.2,0
PAR-001,242,63.8,1.22,48.9,0
PAR-001,243,64,1.21,48.4,0
PAR-001,244,63.6,1.21,47.9,0
PAR-001,245,64,1.18,47.7,0
PAR-001,246,64,1.17,46.8,0
PAR-001,247,64.1,1.18,47,0
PAR-001,248,64,1.17,47.3,0
PAR-001,249,64.2,1.16,47,0
PAR-001,250,64.2,1.16,47,0
PAR-001,251,64.9,1.18,47.2,0
PAR-001,252,64.7,1.18,47.5,0
PAR-001,253,64.7,1.18,47.2,0
PAR-001,254,65.1,1.18,47.8,0
PAR-001,255,65.3,1.19,47.9,0
PAR-001,256,65.4,1.18,48,0
PAR-001,257,65.2,1.2,47.8,0
PAR-001,258,64.7,1.21,48.4,0
PAR-001,259,65.1,1.2,48.6,0
PAR-001,260,65.3,1.21,49.4,0
PAR-001,261,65.2,1.23,49,0
PAR-001,262,65.1,1.22,48.6,0
PAR-001,263,65,1.23,49,0
PAR-001,264,65.5,1.22,49.4,0
PAR-001,265,65.8,1.22,49.7,0
PAR-001,266,65.7,1.22,50.6,0
PAR-001,267,65.5,1.23,50.1,0
PAR-001,268,65.5,1.22,49.4,0
PAR-001,269,65.5,1.21,49.3,0
PAR-001,270,65.3,1.21,49.4,0
PAR-001,271,65.7,1.2,48.7,0
PAR-001,272,65.8,1.2,48.5,0
PAR-001,273,65.3,1.21,48.4,0
PAR-001,274,65.3,1.2,49,0
PAR-001,275,65.4,1.2,49.5,0
PAR-001,276,65.3,1.2,49.1,0
PAR-001,277,65,1.21,49.5,0
PAR-001,278,65.3,1.19,49.9,0
PAR-001,279,64.5,1.18,50.3,0
PAR-001,280,64.9,1.17,48.6,0
PAR-001,281,64.6,1.18,48.2,0
PAR-001,282,64.8,1.18,48,0
PAR-001,283,65.1,1.2,47,0
PAR-001,284,65.3,1.2,46.7,0
PAR-001,285,65.6,1.18,46.9,0
PAR-001,286,65.2,1.19,47.1,0
PAR-001,287,65.5,1.21,47.4,0
PAR-001,288,65.8,1.22,48.1,0
PAR-001,289,65.4,1.21,48.6,0
PAR-001,290,65.4,1.21,49.4,0
PAR-001,291,65.3,1.21,48.7,0
PAR-001,292,65.2,1.21,48.9,0
PAR-001,293,65.7,1.23,48.6,0
PAR-001,294,65.7,1.22,49.1,0
PAR-001,295,65.7,1.21,49.6,0
PAR-001,296,65.7,1.24,50.1,0
PAR-001,297,66,1.24,50.4,0
PAR-001,298,66.1,1.22,50.6,0
PAR-001,299,66.1,1.22,50.5,0
PAR-001,300,66.4,1.21,50.4,0
PAR-001,301,66.3,1.19,49.9,0
PAR-001,302,66.2,1.19,49.4,0
PAR-001,303,65.6,1.19,49.2,0
PAR-001,304,66,1.18,49.3,0
PAR-001,305,65.9,1.2,49.1,0
PAR-001,306,65.8,1.21,48.7,0
PAR-001,307,65.5,1.2,48.1,0
PAR-001,308,65.9,1.22,48.2,0
PAR-001,309,66,1.23,48.2,0
PAR-001,310,65.4,1.23,47.8,0
PAR-001,311,65.5,1.22,48.5,0
PAR-001,312,65.8,1.2,48.7,0
PAR-001,313,66.3,1.21,48.8,0
PAR-001,314,66.3,1.21,48.6,0
PAR-001,315,66,1.21,48.5,0
PAR-001,316,65.8,1.19,48.9,0
PAR-001,317,65.8,1.2,48.7,0
PAR-001,318,65.5,1.21,48.9,0
PAR-001,319,65.4,1.21,47.9,0
PAR-001,320,65.1,1.19,48.2,0
PAR-001,321,64.6,1.17,48,0
PAR-001,322,64.6,1.19,47.7,0
PAR-001,323,64.8,1.19,48,0
PAR-001,324,64.8,1.17,48.5,0
PAR-001,325,64.5,1.18,48.8,0
PAR-001,326,64.6,1.18,48.3,0
PAR-001,327,64.9,1.17,48,0
PAR-001,328,65.1,1.17,48.8,0
PAR-001,329,65.9,1.16,48.4,0
PAR-001,330,65.4,1.18,49.2,0
PAR-001,331,65.8,1.19,49,0
PAR-001,332,65.6,1.19,48.3,0
PAR-001,333,65.9,1.18,47.9,0
PAR-001,334,65.7,1.18,48,0
PAR-001,335,65.7,1.18,47.3,0
PAR-001,336,66.1,1.18,46.7,0
PAR-001,337,66.1,1.18,46.5,0
PAR-001,338,66.6,1.19,46.7,0
PAR-001,339,67.1,1.19,47.1,0
PAR-001,340,66.7,1.19,46.9,0
PAR-001,341,66.8,1.2,47.3,0
PAR-001,342,66.5,1.2,47,0
PAR-001,343,66.3,1.19,47.1,0
PAR-001,344,66.4,1.18,46.7,0
PAR-001,345,66.7,1.18,47.7,0
PAR-001,346,66.1,1.21,48.8,0
PAR-001,347,65.6,1.2,49,0
PAR-001,348,65.7,1.2,49.2,0
PAR-001,349,65.6,1.21,48.5,0
PAR-001,350,65.4,1.19,47.9,0
PAR-001,351,65.7,1.18,47.4,0
PAR-001,352,66.3,1.19,47.1,0
PAR-001,353,66.3,1.18,47.3,0
PAR-001,354,66.2,1.18,47.3,0
PAR-001,355,66.7,1.19,46.9,0
PAR-001,356,66.7,1.18,47,0
PAR-001,357,66.6,1.17,47.3,0
PAR-001,358,66.7,1.16,47.3,0
PAR-001,359,66.4,1.18,47.5,0
PAR-001,360,66.3,1.18,47.6,0
PAR-001,361,66.7,1.21,47.2,0
PAR-001,362,67,1.22,48.1,0
PAR-001,363,67.1,1.21,48.9,0
PAR-001,364,67,1.2,49.5,0
PAR-001,365,67.4,1.21,49.5,0
PAR-001,366,67.2,1.23,50.3,0
PAR-001,367,67.2,1.22,50.7,0
PAR-001,368,67.2,1.23,50.8,0
PAR-001,369,67.2,1.22,49.8,0
PAR-001,370,66.2,1.21,49.5,0
PAR-001,371,66.1,1.2,47.9,0
PAR-001,372,65.9,1.21,45.8,0
PAR-001,373,65.8,1.19,42.8,0
PAR-001,374,65.5,1.19,38.8,0
PAR-001,375,65.2,1.18,34.4,0
PAR-001,376,64.7,1.17,31.2,0
PAR-001,377,64,1.13,26.6,0
PAR-001,378,63.4,1.11,20.8,0
PAR-001,379,62.9,1.11,16.5,0
PAR-001,380,62.6,1.09,11.8,0
PAR-001,381,61.7,1.09,9.9,0
PAR-001,382,61.1,1.08,7.9,0
PAR-001,383,60.7,1.07,6.4,0
PAR-001,384,60.4,1.04,4.7,0
PAR-001,385,59.6,1.04,3.1,0
PAR-001,386,58.6,1.01,2.5,0
PAR-001,387,57.4,1,2,0
PAR-001,388,56.4,1,1.5,0
PAR-001,389,55.8,1.01,0.8,0
PAR-001,390,54.7,1.02,0.9,0
PAR-001,391,53.9,1.01,0.4,0
PAR-001,392,53.1,1,0.5,0
PAR-001,393,51.8,1.01,0.6,0
PAR-001,394,50.7,1,0.1,0
PAR-001,395,50.1,0.98,0,0
PAR-001,396,50.3,0.99,0,0
PAR-001,397,49.6,0.99,0.4,0
PAR-001,398,48.6,0.98,0,0
PAR-001,399,47.7,0.97,0,0
PAR-001,400,46.7,0.98,0,0
PAR-002,0,23.1,1.01,0,0
PAR-002,1,22.8,1.01,0,0
PAR-002,2,22.9,1.01,0,0
PAR-002,3,23.1,1.01,0,0
PAR-002,4,23.4,1.01,0,0
PAR-002,5,23.7,1.01,0,0
PAR-002,6,23.5,1.01,0,0
PAR-002,7,23.9,1.01,0,0
PAR-002,8,23.4,1.01,0,0
PAR-002,9,22.9,1.01,0,0
PAR-002,10,22.6,1.01,0,0
PAR-002,11,23.1,1.01,0,0
PAR-002,12,23.1,1.01,0,0
PAR-002,13,23.2,1.01,0,0
PAR-002,14,23.4,1.01,0,0
PAR-002,15,23.4,1.01,0,0
PAR-002,16,23.4,1.01,0,0
PAR-002,17,23.2,1.01,0,0
PAR-002,18,23.3,1.01,0,0
PAR-002,19,23.4,1.01,0,0
PAR-002,20,22.6,1.01,0,0
PAR-002,21,23,1.01,0,0
PAR-002,22,23,1.01,0,0
PAR-002,23,23.3,1.01,0,0
PAR-002,24,23.3,1.01,0,0
PAR-002,25,23.1,1.01,0,0
PAR-002,26,22.6,1.01,0,0
PAR-002,27,22.8,1.01,0,0
PAR-002,28,22.5,1.01,0,1
PAR-002,29,22.7,1.01,0,3
PAR-002,30,22.6,1.01,0,5
PAR-002,31,23.2,1.01,0,8
PAR-002,32,23.2,1.01,0,11
PAR-002,33,23.4,1.01,0,13
PAR-002,34,23.5,1.01,0,15
PAR-002,35,23.5,1.01,0,16
PAR-002,36,24.7,1.01,0,16
PAR-002,37,24.9,1.01,0,17
PAR-002,38,24.9,1.01,0,17
PAR-002,39,25.2,1.01,0,17
PAR-002,40,25.6,1.01,0,18
PAR-002,41,25.9,1.01,0,18
PAR-002,42,26,1.01,0,17
PAR-002,43,26,1.01,0,18
PAR-002,44,26.4,1.01,0,18
PAR-002,45,26.4,1.01,0,18
PAR-002,46,27.1,1.01,0,18
PAR-002,47,27,1.01,0,18
PAR-002,48,27.3,1.01,0,18
PAR-002,49,27.7,1.01,0.1,18
PAR-002,50,28.1,1.01,0,18
PAR-002,51,28.1,1.01,0,19
PAR-002,52,29.1,1.01,0,19
PAR-002,53,29.2,1.01,0,20
PAR-002,54,29.8,1.01,0,21
PAR-002,55,30.4,1.01,0,21
PAR-002,56,30.8,1.01,0,21
PAR-002,57,31,1.01,0,22
PAR-002,58,30.6,1.01,0,22
PAR-002,59,31,1.01,0,22
PAR-002,60,31.2,1.01,0,22
PAR-002,61,31.5,1.01,0,22
PAR-002,62,31.6,1.01,0,22
PAR-002,63,31.8,1.01,0.1,22
PAR-002,64,31.8,1.01,0.1,22
PAR-002,65,31.8,1.01,0.1,22
PAR-002,66,32,1.01,0,22
PAR-002,67,32.1,1.01,0.1,22
PAR-002,68,32.5,1.01,0.1,22
PAR-002,69,32.2,1.01,0,22
PAR-002,70,32.7,1.01,0,22
PAR-002,71,32.7,1.01,0,22
PAR-002,72,32.6,1.01,0,22
PAR-002,73,32.8,1.01,0,22
PAR-002,74,32.7,1.01,0,22
PAR-002,75,32.4,1.01,0,22
PAR-002,76,32.5,1.01,0,21
PAR-002,77,32.5,1.01,0,18
PAR-002,78,32.2,1.01,0,15
PAR-002,79,32.6,1.01,0,12
PAR-002,80,33,1.01,0,8
PAR-002,81,32.9,1.01,0,6
PAR-002,82,33.4,1.01,0,4
PAR-002,83,33.5,1.01,0,3
PAR-002,84,33.9,1.01,0,2
PAR-002,85,33.8,1.01,0,1
PAR-002,86,34.1,1.01,0,1
PAR-002,87,34,1.01,0,1
PAR-002,88,34.2,1.01,0,0
PAR-002,89,34.2,1.01,0,0
PAR-002,90,34,1.01,0,0
PAR-002,91,33.6,1.01,0,0
PAR-002,92,33.5,1,0.9,0
PAR-002,93,33.5,1,2.9,0
PAR-002,94,33.8,1,6.4,0
PAR-002,95,34.3,1.02,10.9,0
PAR-002,96,34.8,1.03,15,0
PAR-002,97,35.2,1.04,20.1,0
PAR-002,98,36.1,1.05,25.8,0
PAR-002,99,36.2,1.06,30.6,0
PAR-002,100,36.9,1.08,33.5,0
PAR-002,101,37.5,1.09,35.6,0
PAR-002,102,38.4,1.11,37.6,0
PAR-002,103,38.8,1.11,39.5,0
PAR-002,104,39.3,1.12,41.4,0
PAR-002,105,40,1.13,42.8,0
PAR-002,106,41,1.13,43.8,0
PAR-002,107,41.9,1.11,44.5,0
PAR-002,108,42.5,1.13,45.1,0
PAR-002,109,42.9,1.15,45.6,0
PAR-002,110,44.1,1.16,46.6,0
PAR-002,111,44.7,1.18,47,0
PAR-002,112,45.7,1.2,47.1,0
PAR-002,113,46.6,1.22,47.6,0
PAR-002,114,47,1.23,47.6,0
PAR-002,115,47.7,1.23,48.1,0
PAR-002,116,48.6,1.22,48.6,0
PAR-002,117,49.6,1.21,47.7,0
PAR-002,118,50.3,1.22,47.9,0
PAR-002,119,51.5,1.23,47.5,0
PAR-002,120,52.2,1.23,47.6,0
PAR-002,121,53.2,1.24,47.7,0
PAR-002,122,54.2,1.21,47.9,0
PAR-002,123,55,1.2,47.1,0
PAR-002,124,55.9,1.2,46.9,0
PAR-002,125,56.9,1.2,47.4,0
PAR-002,126,57.4,1.2,47.7,0
PAR-002,127,58.1,1.2,47.5,0
PAR-002,128,58.4,1.2,48.3,0
PAR-002,129,59.1,1.22,49,0
PAR-002,130,59.8,1.23,49.8,0
PAR-002,131,61.1,1.21,49.8,0
PAR-002,132,61.7,1.21,49.3,0
PAR-002,133,62.3,1.2,48.2,0
PAR-002,134,62.4,1.2,48.4,0
PAR-002,135,62.7,1.19,48.3,0
PAR-002,136,63.3,1.19,48,0
PAR-002,137,63.9,1.2,47.9,0
PAR-002,138,63.6,1.2,48.3,0
PAR-002,139,63.9,1.22,48.3,0
PAR-002,140,63.5,1.23,48.9,0
PAR-002,141,63.5,1.23,48.4,0
PAR-002,142,63.5,1.23,48.3,0
PAR-002,143,64,1.24,47.8,0
PAR-002,144,64.7,1.25,48.3,0
PAR-002,145,64.9,1.24,48.8,0
PAR-002,146,64.8,1.24,48.5,0
PAR-002,147,64.7,1.22,48.2,0
PAR-002,148,64.7,1.23,48.5,0
PAR-002,149,65.2,1.23,48.5,0
PAR-002,150,65.1,1.23,49.3,0
PAR-002,151,65.2,1.21,49.6,0
PAR-002,152,65.7,1.22,50.3,0
PAR-002,153,65.6,1.22,50.3,0
PAR-002,154,65.2,1.22,49.2,0
PAR-002,155,65,1.2,48.7,0
PAR-002,156,64.9,1.21,48.8,0
PAR-002,157,64.6,1.23,49.1,0
PAR-002,158,64.8,1.23,49.3,0
PAR-002,159,65.1,1.24,48.8,0
PAR-002,160,64.8,1.25,48.9,0
PAR-002,161,64.9,1.24,49.3,0
PAR-002,162,64.6,1.22,49.6,0
PAR-002,163,64.4,1.22,49.9,0
PAR-002,164,64.4,1.23,50.4,0
PAR-002,165,64.5,1.22,49.6,0
PAR-002,166,64.2,1.22,49.8,0
PAR-002,167,64.5,1.23,49.7,0
PAR-002,168,64.5,1.25,50,0
PAR-002,169,65.1,1.25,49.9,0
PAR-002,170,65.2,1.24,49.4,0
PAR-002,171,65.3,1.22,48.5,0
PAR-002,172,64.9,1.23,48.8,0
PAR-002,173,64.3,1.21,48.6,0
PAR-002,174,64.4,1.21,48.1,0
PAR-002,175,64.8,1.19,47.8,0
PAR-002,176,64.5,1.18,48,0
PAR-002,177,64.2,1.2,48.3,0
PAR-002,178,64.4,1.22,48.1,0
PAR-002,179,64.3,1.21,48.6,0
PAR-002,180,64.3,1.23,48.6,0
PAR-002,181,64.3,1.2,48.5,0
PAR-002,182,63.8,1.2,49.3,0
PAR-002,183,63.6,1.19,48.7,0
PAR-002,184,63.6,1.19,49.2,0
PAR-002,185,63.9,1.18,49.3,0
PAR-002,186,63.8,1.18,49.2,0
PAR-002,187,64.1,1.16,48.8,0
PAR-002,188,64.1,1.17,48.7,0
PAR-002,189,63.8,1.19,48.8,0
PAR-002,190,63.7,1.21,48.4,0
PAR-002,191,63.6,1.2,48,0
PAR-002,192,63.7,1.19,48.1,0
PAR-002,193,64,1.17,47.6,0
PAR-002,194,63.6,1.18,47.1,0
PAR-002,195,63.4,1.19,47.3,0
PAR-002,196,63.4,1.17,46.5,0
PAR-002,197,63.5,1.16,46.4,0
PAR-002,198,63.5,1.16,46.2,0
PAR-002,199,63.7,1.15,46.3,0
PAR-002,200,64.1,1.16,46.5,0
PAR-002,201,64.4,1.18,46.4,0
PAR-002,202,64.2,1.19,46,0
PAR-002,203,64,1.19,46.4,0
PAR-002,204,64.2,1.2,46.9,0
PAR-002,205,64.4,1.19,47.4,0
PAR-002,206,64.7,1.19,47,0
PAR-002,207,64.8,1.2,46.9,0
PAR-002,208,64.3,1.2,47.4,0
PAR-002,209,64.2,1.18,47.3,0
PAR-002,210,64.3,1.19,47.1,0
PAR-002,211,64.7,1.19,47.5,0
PAR-002,212,64.6,1.17,48,0
PAR-002,213,64.5,1.16,48.4,0
PAR-002,214,64.2,1.17,47.8,0
PAR-002,215,63.7,1.15,46.4,0
PAR-002,216,63.8,1.16,46.5,0
PAR-002,217,64,1.15,46.4,0
PAR-002,218,64.2,1.14,46.2,0
PAR-002,219,64.2,1.13,46.2,0
PAR-002,220,64,1.15,46.4,0
PAR-002,221,63.9,1.17,46.4,0
PAR-002,222,63.6,1.18,46.8,0
PAR-002,223,63.7,1.17,47.1,0
PAR-002,224,63.8,1.17,46.9,0
PAR-002,225,63.6,1.17,47.2,0
PAR-002,226,63.4,1.19,47.3,0
PAR-002,227,63.4,1.21,48.1,0
PAR-002,228,63.6,1.21,48.8,0
PAR-002,229,63.5,1.22,49.1,0
PAR-002,230,64.3,1.23,49.2,0
PAR-002,231,64.8,1.22,49.2,0
PAR-002,232,64.8,1.2,49.1,0
PAR-002,233,64.8,1.21,49.6,0
PAR-002,234,64.8,1.21,50,0
PAR-002,235,64.7,1.2,49.3,0
PAR-002,236,64.9,1.19,48.9,0
PAR-002,237,65.1,1.2,48.3,0
PAR-002,238,64.5,1.19,47.8,0
PAR-002,239,64.6,1.2,47.9,0
PAR-002,240,64.6,1.22,48.8,0
PAR-002,241,64.5,1.23,48.8,0
PAR-002,242,64.6,1.21,48.1,0
PAR-002,243,64.8,1.21,48.3,0
PAR-002,244,64.6,1.19,47.7,0
PAR-002,245,64.6,1.19,48.4,0
PAR-002,246,64.9,1.21,48.4,0
PAR-002,247,64.9,1.21,48.8,0
PAR-002,248,65.2,1.2,49.2,0
PAR-002,249,64.7,1.2,49.4,0
PAR-002,250,64.9,1.18,49.5,0
PAR-002,251,64.6,1.19,49.7,0
PAR-002,252,64.6,1.19,49.6,0
PAR-002,253,64.3,1.2,49.5,0
PAR-002,254,64.3,1.21,49.7,0
PAR-002,255,64.2,1.19,49,0
PAR-002,256,64.1,1.22,48.9,0
PAR-002,257,64.3,1.2,49.4,0
PAR-002,258,64.4,1.21,49.1,0
PAR-002,259,64.5,1.21,49.6,0
PAR-002,260,64.8,1.2,49.4,0
PAR-002,261,64.9,1.2,48.5,0
PAR-002,262,64.9,1.19,48.3,0
PAR-002,263,65.2,1.2,48.4,0
PAR-002,264,65.9,1.21,47.7,0
PAR-002,265,66,1.21,47.4,0
PAR-002,266,65.8,1.21,47.3,0
PAR-002,267,65.7,1.21,47.1,0
PAR-002,268,65.2,1.21,47.6,0
PAR-002,269,65.2,1.21,46.8,0
PAR-002,270,65,1.2,46.7,0
PAR-002,271,64.8,1.21,47.7,0
PAR-002,272,65.2,1.2,47.5,0
PAR-002,273,65.2,1.2,48.1,0
PAR-002,274,65.4,1.2,48.4,0
PAR-002,275,65.4,1.21,48.6,0
PAR-002,276,65.7,1.21,49.1,0
PAR-002,277,65.3,1.22,49.2,0
PAR-002,278,65.2,1.19,49.3,0
PAR-002,279,65.2,1.21,49.3,0
PAR-002,280,65.4,1.21,49.4,0
PAR-002,281,65.8,1.23,49.4,0
PAR-002,282,66,1.22,49.1,0
PAR-002,283,65.3,1.21,48.6,0
PAR-002,284,65.2,1.23,48.3,0
PAR-002,285,64.9,1.21,48.8,0
PAR-002,286,65.2,1.21,49.1,0
PAR-002,287,65.4,1.2,48.2,0
PAR-002,288,65.3,1.2,47.3,0
PAR-002,289,65.8,1.18,48,0
PAR-002,290,66.2,1.17,47.7,0
PAR-002,291,66.1,1.19,46.6,0
PAR-002,292,66.4,1.19,47.3,0
PAR-002,293,66.1,1.19,47.8,0
PAR-002,294,65.4,1.18,48,0
PAR-002,295,65.5,1.17,47.6,0
PAR-002,296,65.4,1.18,47.6,0
PAR-002,297,65.8,1.16,47.8,0
PAR-002,298,66.1,1.16,48.4,0
PAR-002,299,66.6,1.16,48.6,0
PAR-002,300,66.8,1.16,48.3,0
PAR-002,301,66.5,1.17,48.2,0
PAR-002,302,66.6,1.16,47.6,0
PAR-002,303,66.3,1.16,48.2,0
PAR-002,304,66,1.18,48.4,0
PAR-002,305,65.8,1.18,48.3,0
PAR-002,306,65.8,1.19,47.3,0
PAR-002,307,65.8,1.2,47.1,0
PAR-002,308,66,1.21,46.9,0
PAR-002,309,66.2,1.22,47.5,0
PAR-002,310,66.4,1.24,48.1,0
PAR-002,311,66.3,1.24,48.5,0
PAR-002,312,66.2,1.22,49,0
PAR-002,313,65.9,1.22,48.9,0
PAR-002,314,65.9,1.23,49.7,0
PAR-002,315,65.9,1.23,49.6,0
PAR-002,316,66,1.21,49.2,0
PAR-002,317,65.9,1.21,49.3,0
PAR-002,318,66,1.21,49.2,0
PAR-002,319,66.2,1.22,49.1,0
PAR-002,320,66.3,1.25,49.3,0
PAR-002,321,65.9,1.26,49.2,0
PAR-002,322,65.5,1.25,49.4,0
PAR-002,323,65.3,1.27,49.8,0
PAR-002,324,65.6,1.26,50.4,0
PAR-002,325,65.3,1.25,50.7,0
PAR-002,326,65.5,1.25,50.1,0
PAR-002,327,65.5,1.24,49.4,0
PAR-002,328,65.7,1.23,50.2,0
PAR-002,329,65.7,1.25,50,0
PAR-002,330,65.5,1.23,49.6,0
PAR-002,331,65.8,1.23,49.8,0
PAR-002,332,65.6,1.22,49.8,0
PAR-002,333,65.6,1.22,49.2,0
PAR-002,334,65.6,1.21,49.3,0
PAR-002,335,65.6,1.2,48.9,0
PAR-002,336,65.8,1.22,48.9,0
PAR-002,337,65.7,1.23,49.4,0
PAR-002,338,65.9,1.22,49.5,0
PAR-002,339,65.8,1.22,50,0
PAR-002,340,65.9,1.21,50.3,0
PAR-002,341,65.9,1.2,50.8,0
PAR-002,342,65.8,1.19,50.8,0
PAR-002,343,65.8,1.19,50.1,0
PAR-002,344,66.4,1.19,50.2,0
PAR-002,345,66.5,1.2,49.8,0
PAR-002,346,66.1,1.2,49.5,0
PAR-002,347,66.6,1.21,49.8,0
PAR-002,348,66.5,1.2,49.5,0
PAR-002,349,66.5,1.19,49.5,0
PAR-002,350,66.5,1.18,49.9,0
PAR-002,351,66.4,1.18,49.5,0
PAR-002,352,66.8,1.18,48.9,0
PAR-002,353,67,1.2,48.7,0
PAR-002,354,67.2,1.21,48.7,0
PAR-002,355,67,1.19,48.1,0
PAR-002,356,67,1.18,48.1,0
PAR-002,357,67.4,1.18,48.2,0
PAR-002,358,67.1,1.17,48.4,0
PAR-002,359,67.1,1.18,48.3,0
PAR-002,360,66.7,1.15,48.9,0
PAR-002,361,66,1.16,49.3,0
PAR-002,362,66.1,1.16,49.7,0
PAR-002,363,65.9,1.18,49.7,0
PAR-002,364,66,1.18,49.4,0
PAR-002,365,66.1,1.19,49.3,0
PAR-002,366,66.2,1.19,49.7,0
PAR-002,367,65.7,1.2,49,0
PAR-002,368,65.9,1.19,49.2,0
PAR-002,369,66.1,1.19,49.6,0
PAR-002,370,66.1,1.21,49.6,0
PAR-002,371,66.3,1.21,49.7,0
PAR-002,372,66.4,1.23,49.4,0
PAR-002,373,66.4,1.22,49.7,0
PAR-002,374,66.7,1.23,50.5,0
PAR-002,375,66.4,1.25,49.2,0
PAR-002,376,66.3,1.24,47.4,0
PAR-002,377,65.8,1.23,44.3,0
PAR-002,378,66.2,1.21,40.5,0
PAR-002,379,65.6,1.19,36.1,0
PAR-002,380,64.6,1.16,31.5,0
PAR-002,381,64.6,1.15,26.5,0
PAR-002,382,63.3,1.13,21.7,0
PAR-002,383,62.4,1.12,17.2,0
PAR-002,384,61.4,1.12,13.8,0
PAR-002,385,60.6,1.11,11.2,0
PAR-002,386,60,1.09,8.2,0
PAR-002,387,59.3,1.08,6.6,0
PAR-002,388,58.5,1.06,4.7,0
PAR-002,389,57.8,1.03,3.5,0
PAR-002,390,57.8,1.01,2.7,0
PAR-002,391,56.8,1,2.1,0
PAR-002,392,56,1.01,1.4,0
PAR-002,393,55.1,1,1.9,0
PAR-002,394,54.2,1.01,1.7,0
PAR-002,395,53.1,1.03,1.4,0
PAR-002,396,51.6,1.02,1.4,0
PAR-002,397,51.4,1.02,1,0
PAR-002,398,50.6,1.03,1.4,0
PAR-002,399,49.6,1.04,1.4,0
PAR-002,400,48.9,1,1.9,0
PAR-002,401,48.4,1,1.9,0
PAR-002,402,47.4,1.01,1.9,0
PAR-002,403,46.7,1.01,1.6,0
PAR-003,0,23,1.01,0,0
PAR-003,1,23.1,1.01,0,0
PAR-003,2,23.3,1.01,0,0
PAR-003,3,23.7,1.01,0,0
PAR-003,4,24,1.01,0,0
PAR-003,5,24.3,1.01,0,0
PAR-003,6,24,1.01,0,0
PAR-003,7,23.7,1.01,0,0
PAR-003,8,23.7,1.01,0,0
PAR-003,9,23.8,1.01,0,0
PAR-003,10,23.5,1.01,0,0
PAR-003,11,23.3,1.01,0,0
PAR-003,12,22.8,1.01,0,0
PAR-003,13,23,1.01,0,0
PAR-003,14,23.2,1.01,0,0
PAR-003,15,23.2,1.01,0,0
PAR-003,16,23.1,1.01,0.1,0
PAR-003,17,23.4,1.01,0.1,0
PAR-003,18,23.4,1.01,0.1,0
PAR-003,19,23,1.01,0.1,0
PAR-003,20,23,1.01,0.1,0
PAR-003,21,23.1,1.01,0.1,0
PAR-003,22,23.5,1.01,0,0
PAR-003,23,23.5,1.01,0,0
PAR-003,24,23.8,1.01,0,1
PAR-003,25,23.6,1.01,0,3
PAR-003,26,23.4,1.01,0,5
PAR-003,27,24,1.01,0,8
PAR-003,28,24.4,1.01,0,11
PAR-003,29,24.3,1.01,0,13
PAR-003,30,24.1,1.01,0,15
PAR-003,31,24.1,1.01,0,16
PAR-003,32,24.2,1.01,0,16
PAR-003,33,24.7,1.01,0,17
